"SUID","cooc_method","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"1476","dist_bray|dist_kullbackleibler",,"mutualExclusion","OTU-EUK69->otu450","2","0.99986293|25.94020731","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.32364352165187116|dist_kullbackleibler=1.94013691000694E-4","dist_bray=0.99986293|dist_kullbackleibler=25.94020731","OTU-EUK69->otu450","","","","0.99986293","0.006286915896442147","0.006286915896442147","0.023011184249462423","-100.0|-100.0","-100.0|-100.0","-72.0|-72.0","-100.0|-100.0","false",,"OTU-EUK69->otu450","0.023011184249462423"
"1477","dist_kullbackleibler",,"copresence","OTU-EUK2159->otu450","1","0.76678442","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.76678442","OTU-EUK2159->otu450","7.983505528839997","7.971657875","2.913783435953976","0.76678442","0.0","0.0","0.0","0.6485377939502335","0.64900243","286.0","0.2644700079590027","false",,"OTU-EUK2159->otu450","0.0"
"1478","dist_kullbackleibler",,"copresence","otu1426->OTU-EUK618","1","0.9499905","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.9499905","otu1426->OTU-EUK618","8.893504117150012","8.760568325","3.1973222776729893","0.9499905","0.0","0.0","0.0","0.7050102118080006","0.671862","250.0","0.48240164453560846","false",,"otu1426->OTU-EUK618","0.0"
"1480","correl_spearman",,"mutualExclusion","OTU-EUK265->otu1827","1","-0.9097412","correl_spearman=mutualExclusion","correl_spearman=5.2628845358393406E-6","correl_spearman=-0.9097412","OTU-EUK265->otu1827","0.0019896496899999843","-0.0065449","0.33093205383683955","-0.9097412","6.028776168702787E-4","6.028776168702787E-4","0.0025092067017938886","-0.9093167656159407","-0.91855865","104.0","0.04277834037255778","false",,"OTU-EUK265->otu1827","0.0025092067017938886"
"1483","dist_kullbackleibler",,"copresence","otu1487->OTU-EUK995","1","0.9121679","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.9121679","otu1487->OTU-EUK995","6.771737058629993","6.81950911","2.5602647396348117","0.9121679","0.0","0.0","0.0","0.8220050062301107","0.72379063","634.0","0.49076470517967613","false",,"otu1487->OTU-EUK995","0.0"
"1485","dist_bray|dist_kullbackleibler",,"copresence","otu797->OTU-EUK995","2","0.24587823|0.90777121","dist_bray=copresence|dist_kullbackleibler=copresence","dist_bray=0.13176574406459296|dist_kullbackleibler=9.692239011371839E-8","dist_bray=0.24587823|dist_kullbackleibler=0.90777121","otu797->OTU-EUK995","0.5535616603799998","0.5551952250000001","0.10740526017691268","0.24587823","1.1749295927288017E-6","1.1749295927288017E-6","6.396129395199364E-6","0.22938924833852536|0.8227146550155767","0.23183267|0.75165305","926.0|926.0","0.08406281141968001|0.6697780346835507","false",,"otu797->OTU-EUK995","6.396129395199364E-6"
"1487","correl_spearman|dist_kullbackleibler",,"copresence","otu2874->OTU-EUK462","2","0.88841246|0.81619597","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.01468604550763325|dist_kullbackleibler=0.0","correl_spearman=0.88841246|dist_kullbackleibler=0.81619597","otu2874->OTU-EUK462","-0.0212505665","-0.03566619","0.34126319172185493","0.88841246","0.0","0.0","0.0","0.8179411285396827|0.7333004948730161","0.86640023|0.68658045","260.0|260.0","0.1483968548531567|0.3874916042222915","false",,"otu2874->OTU-EUK462","0.0"
"1488","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK172->otu1261","2","0.91384116|0.79267602","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.00288150024047229|dist_kullbackleibler=0.0","correl_spearman=0.91384116|dist_kullbackleibler=0.79267602","OTU-EUK172->otu1261","-0.012173431539999993","-0.02001112","0.3348291197351119","0.91384116","0.0","0.0","0.0","0.8827570273094876|0.6411805559720062","0.91266437|0.60947245","286.0|286.0","0.10506432285869213|0.3309739663828056","false",,"OTU-EUK172->otu1261","0.0"
"1490","dist_bray",,"mutualExclusion","otu674->OTU-EUK306","1","0.99955965","dist_bray=mutualExclusion","dist_bray=0.0","dist_bray=0.99955965","otu674->OTU-EUK306","","","","0.99955965","0.0","0.0","0.0","-100.0","-100.0","-424.0","-100.0","false",,"otu674->OTU-EUK306","0.0"
"1491","correl_spearman",,"mutualExclusion","OTU-EUK462->otu1379","1","-0.92083627","correl_spearman=mutualExclusion","correl_spearman=5.7654055687361705E-6","correl_spearman=-0.92083627","OTU-EUK462->otu1379","-0.00313862473","-0.00648476","0.33073380525244556","-0.92083627","6.59168712675462E-4","6.59168712675462E-4","0.002726499630543377","-0.9275861710628023","-0.93626176","242.0","0.04441940695300431","false",,"OTU-EUK462->otu1379","0.002726499630543377"
"1492","dist_kullbackleibler",,"mutualExclusion","otu252->OTU-EUK212","1","22.2572687","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=1.7831329056638978E-6","dist_kullbackleibler=22.2572687","otu252->OTU-EUK212","11.95661556408999","12.00374408","5.0113217168939945","22.2572687","2.059574082518001E-4","2.059574082518001E-4","9.189339447611867E-4","19.906903210034777","20.24103357","150.0","2.941930633900225","false",,"otu252->OTU-EUK212","9.189339447611867E-4"
"1494","dist_bray",,"mutualExclusion","otu885->OTU-EUK306","1","0.99955965","dist_bray=mutualExclusion","dist_bray=2.6645352591003757E-15","dist_bray=0.99955965","otu885->OTU-EUK306","","","","0.99955965","2.8754776337791554E-14","2.8754776337791554E-14","2.377114247457046E-13","-100.0","-100.0","-424.0","-100.0","false",,"otu885->OTU-EUK306","2.377114247457046E-13"
"1496","correl_pearson|correl_spearman",,"mutualExclusion","OTU-EUK7->otu508","2","-0.71941204|-0.89418672","correl_pearson=mutualExclusion|correl_spearman=mutualExclusion","correl_pearson=0.005975200894626775|correl_spearman=0.005565305708261747","correl_pearson=-0.71941204|correl_spearman=-0.89418672","OTU-EUK7->otu508","-0.0022694228699999992","-0.035929465","0.33768461587500287","-0.71941204","0.003508495028052616","0.003508495028052616","0.013220097253038384","-0.7699684630331761|-0.8780884707701422","-0.7716963|-0.904318545","688.0|688.0","0.09327983052101133|0.10820762849662434","false",,"OTU-EUK7->otu508","0.013220097253038384"
"1498","correl_spearman",,"mutualExclusion","OTU-EUK357->otu661","1","-0.93548387","correl_spearman=mutualExclusion","correl_spearman=2.02986838448993E-9","correl_spearman=-0.93548387","OTU-EUK357->otu661","-0.0014838710700000003","-0.01290323","0.3306221614046678","-0.93548387","1.5812595588471368E-7","1.5812595588471368E-7","1.039756011889638E-6","-0.9415310214641295","-0.94117647","366.0","0.02554391765189364","false",,"OTU-EUK357->otu661","1.039756011889638E-6"
"1499","dist_kullbackleibler",,"mutualExclusion","otu274->OTU-EUK110","1","23.61302102","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.85369505803601E-11","dist_kullbackleibler=23.61302102","otu274->OTU-EUK110","","","","23.61302102","1.3446856961252251E-9","1.3446856961252251E-9","9.92820765812359E-9","-100.0","-100.0","-96.0","-100.0","false",,"otu274->OTU-EUK110","9.92820765812359E-9"
"1500","dist_bray|correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK889->otu539","3","0.20283049|0.94052266|0.48488079","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","dist_bray=0.06652017658669651|correl_spearman=4.5582235546182126E-5|dist_kullbackleibler=0.0","dist_bray=0.20283049|correl_spearman=0.94052266|dist_kullbackleibler=0.48488079","OTU-EUK889->otu539","0.6665517173699989","0.67864773","0.15724765585146294","0.20283049","0.0","0.0","0.0","0.2110564748982786|0.9276620490453837|0.44438648403755826","0.19924092|0.94052266|0.41476262","278.0|278.0|278.0","0.09193920143405881|0.05637513687619836|0.25854267021682303","false",,"OTU-EUK889->otu539","0.0"
"1502","dist_kullbackleibler|dist_bray",,"copresence","otu378->OTU-EUK1409","2","0.8177574|0.21036573","dist_kullbackleibler=copresence|dist_bray=copresence","dist_kullbackleibler=0.0|dist_bray=0.03567236367686388","dist_kullbackleibler=0.8177574|dist_bray=0.21036573","otu378->OTU-EUK1409","7.262190844969996","7.350120195000001","2.8933250884668515","0.8177574","0.0","0.0","0.0","0.7249165022222219|0.20672780995169063","0.61029988|0.19920384","242.0|242.0","0.4945847452179212|0.07162043831434882","false",,"otu378->OTU-EUK1409","0.0"
"1503","dist_kullbackleibler|correl_spearman",,"copresence","otu5762->OTU-EUK697","2","0.84989927|0.95862069","dist_kullbackleibler=copresence|correl_spearman=copresence","dist_kullbackleibler=0.0|correl_spearman=0.0020624560244708046","dist_kullbackleibler=0.84989927|correl_spearman=0.95862069","otu5762->OTU-EUK697","9.101759610680002","9.30521944","3.4719768991798565","0.84989927","0.0","0.0","0.0","0.7245411593001563|0.9134956819129076","0.69305607|0.95804196","286.0|286.0","0.35721712797661037|0.1027771746865285","false",,"otu5762->OTU-EUK697","0.0"
"1506","dist_bray|dist_kullbackleibler",,"copresence","OTU-EUK51->otu657","2","0.19642456|0.49943211","dist_bray=copresence|dist_kullbackleibler=copresence","dist_bray=0.11621755851812232|dist_kullbackleibler=7.918340427792714E-10","dist_bray=0.19642456|dist_kullbackleibler=0.49943211","OTU-EUK51->otu657","0.53127841089","0.53242115","0.12157665140824507","0.19642456","5.0482795721507046E-9","5.0482795721507046E-9","3.6205441800269374E-8","0.20620016815709952|0.47154318137965795","0.20627922|0.43507095","986.0|986.0","0.07411181711881192|0.2267993825495189","false",,"OTU-EUK51->otu657","3.6205441800269374E-8"
"1509","dist_bray|dist_kullbackleibler",,"copresence","otu1023->OTU-EUK8","2","0.23660566|0.78303457","dist_bray=copresence|dist_kullbackleibler=copresence","dist_bray=0.26106107107820176|dist_kullbackleibler=1.378015061950233E-4","dist_bray=0.23660566|dist_kullbackleibler=0.78303457","otu1023->OTU-EUK8","0.4001486502100003","0.402022705","0.07994981319889002","0.23660566","0.0037738361133552445","0.0037738361133552445","0.01414012159679864","0.23371776464025054|0.6790727190615224","0.23279489|0.64769377","918.0|918.0","0.06760869788473675|0.3044606157319811","false",,"otu1023->OTU-EUK8","0.01414012159679864"
"1511","dist_kullbackleibler",,"mutualExclusion","otu485->OTU-EUK110","1","22.47404066","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=3.8110214983788637E-10","dist_kullbackleibler=22.47404066","otu485->OTU-EUK110","","","","22.47404066","2.480421112949216E-8","2.480421112949216E-8","1.7154580999798376E-7","-100.0","-100.0","-424.0","-100.0","false",,"otu485->OTU-EUK110","1.7154580999798376E-7"
"1513","correl_pearson|dist_kullbackleibler|dist_bray",,"copresence","otu1869->OTU-EUK173","3","0.95216062|0.79459775|0.23418547","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_pearson=0.03174570929355491|dist_kullbackleibler=0.0|dist_bray=0.09083614022186393","correl_pearson=0.95216062|dist_kullbackleibler=0.79459775|dist_bray=0.23418547","otu1869->OTU-EUK173","0.01225233304000001","-0.086362075","0.3477262257891134","0.95216062","0.0","0.0","0.0","0.8646506219129079|0.8489139736702945|0.2613205333125972","0.95276532|0.72038899|0.22545417","286.0|286.0|286.0","0.21098592325066973|0.5477654334818082|0.147277770488737","false",,"otu1869->OTU-EUK173","0.0"
"1515","correl_spearman",,"mutualExclusion","otu924->OTU-EUK897","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=3.846679752506077E-9","correl_spearman=-0.90050042","otu924->OTU-EUK897","","","","-0.90050042","3.1876097816851967E-7","3.1876097816851967E-7","1.979084172306615E-6","-100.0","-100.0","-78.0","-100.0","false",,"otu924->OTU-EUK897","1.979084172306615E-6"
"1517","correl_spearman",,"mutualExclusion","otu1344->OTU-EUK385","1","-0.88356159","correl_spearman=mutualExclusion","correl_spearman=1.5840745272677204E-4","correl_spearman=-0.88356159","otu1344->OTU-EUK385","0.01458203874999996","0.0196347","0.323534507786243","-0.88356159","0.014309666161706258","0.014309666161706258","0.0496828963788877","-0.9015601054882151","-0.918317925","188.0","0.06472077873687292","false",,"otu1344->OTU-EUK385","0.0496828963788877"
"1519","dist_kullbackleibler",,"mutualExclusion","OTU-EUK513->otu297","1","20.9637415","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=5.120189541019116E-6","dist_kullbackleibler=20.9637415","OTU-EUK513->otu297","","","","20.9637415","5.868497553908059E-4","5.868497553908059E-4","0.002444190595910425","-100.0","-100.0","-38.0","-100.0","false",,"OTU-EUK513->otu297","0.002444190595910425"
"1520","correl_spearman",,"mutualExclusion","otu1486->OTU-EUK365","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=2.078084349044218E-8","correl_spearman=-0.90050042","otu1486->OTU-EUK365","","","","-0.90050042","1.98548040142299E-6","1.98548040142299E-6","1.0522695954631542E-5","-100.0","-100.0","-96.0","-100.0","false",,"otu1486->OTU-EUK365","1.0522695954631542E-5"
"1522","dist_bray|correl_pearson|correl_spearman",,"copresence","otu613->OTU-EUK1610","3","0.15286602|0.92045834|0.84825419","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.03458307661212712|correl_pearson=2.057943180761579E-4|correl_spearman=0.007617433267641305","dist_bray=0.15286602|correl_pearson=0.92045834|correl_spearman=0.84825419","otu613->OTU-EUK1610","0.6114419855199997","0.6224116749999999","0.13655515727364276","0.15286602","5.532636688232451E-6","5.532636688232451E-6","2.8371285406379716E-5","0.15796559779026215|0.905210161860175|0.8376004103995013","0.1534318|0.92000319|0.86420104","602.0|602.0|602.0","0.062264481073947955|0.06632019781629667|0.12180179273973912","false",,"otu613->OTU-EUK1610","2.8371285406379716E-5"
"1524","dist_kullbackleibler",,"mutualExclusion","otu324->OTU-EUK110","1","21.57685004","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=5.679412543591056E-7","dist_kullbackleibler=21.57685004","otu324->OTU-EUK110","","","","21.57685004","6.445022749868023E-5","6.445022749868023E-5","3.0475677991114727E-4","-100.0","-100.0","-54.0","-100.0","false",,"otu324->OTU-EUK110","3.0475677991114727E-4"
"1525","dist_kullbackleibler",,"mutualExclusion","OTU-EUK513->otu293","1","20.83214879","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=8.406060303389751E-8","dist_kullbackleibler=20.83214879","OTU-EUK513->otu293","","","","20.83214879","8.805520459564953E-6","8.805520459564953E-6","4.450898062404152E-5","-100.0","-100.0","-418.0","-100.0","false",,"OTU-EUK513->otu293","4.450898062404152E-5"
"1526","dist_kullbackleibler|dist_bray",,"copresence","otu727->OTU-EUK100","2","0.52608229|0.25171809","dist_kullbackleibler=copresence|dist_bray=copresence","dist_kullbackleibler=0.0|dist_bray=0.12254282014034068","dist_kullbackleibler=0.52608229|dist_bray=0.25171809","otu727->OTU-EUK100","5.460507427930001","5.465383345","2.1466097086756064","0.52608229","0.0","0.0","0.0","0.49784560259726535|0.24659446706624605","0.46199779|0.23628123","902.0|902.0","0.2453186267620325|0.0788323207090307","false",,"otu727->OTU-EUK100","0.0"
"1527","dist_bray|dist_kullbackleibler",,"copresence","OTU-EUK452->otu1295","2","0.21805026|0.8901472","dist_bray=copresence|dist_kullbackleibler=copresence","dist_bray=0.12779056075638673|dist_kullbackleibler=0.0","dist_bray=0.21805026|dist_kullbackleibler=0.8901472","OTU-EUK452->otu1295","0.59142189819","0.5871862050000001","0.14136767328898375","0.21805026","0.0","0.0","0.0","0.23071848394549777|0.7949460681279619","0.211626135|0.740151605","688.0|688.0","0.10066021516739208|0.4773055461052442","false",,"OTU-EUK452->otu1295","0.0"
"1529","dist_bray|dist_kullbackleibler|correl_spearman",,"mutualExclusion","OTU-EUK69->otu1110","3","0.99986293|23.58091249|-0.90050042","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_bray=0.31598670366370385|dist_kullbackleibler=0.002159720246929675|correl_spearman=4.735847269898841E-9","dist_bray=0.99986293|dist_kullbackleibler=23.58091249|correl_spearman=-0.90050042","OTU-EUK69->otu1110","","","","0.99986293","1.1209722039495773E-10","1.1209722039495773E-10","8.670582941746409E-10","-100.0|-100.0|-100.0","-100.0|-100.0|-100.0","-72.0|-72.0|-72.0","-100.0|-100.0|-100.0","false",,"OTU-EUK69->otu1110","8.670582941746409E-10"
"1531","correl_spearman|dist_kullbackleibler",,"copresence","otu1345->OTU-EUK995","2","0.86335404|0.81698768","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.022045790715213398|dist_kullbackleibler=0.0","correl_spearman=0.86335404|dist_kullbackleibler=0.81698768","otu1345->OTU-EUK995","-0.008484472010000006","-0.01863354","0.33388741936633215","0.86335404","0.0","0.0","0.0","0.8283684964278293|0.6634950336137078","0.87012987|0.72895871","926.0|926.0","0.17278905295482014|0.32990239637761354","false",,"otu1345->OTU-EUK995","0.0"
"1532","correl_spearman",,"mutualExclusion","OTU-EUK476->otu259","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=1.0234970870826032E-8","correl_spearman=-0.90050042","OTU-EUK476->otu259","","","","-0.90050042","9.247224073138938E-7","9.247224073138938E-7","5.098698777941745E-6","-100.0","-100.0","-94.0","-100.0","false",,"OTU-EUK476->otu259","5.098698777941745E-6"
"1533","dist_kullbackleibler",,"copresence","OTU-EUK241->otu2326","1","0.9439218","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.9439218","OTU-EUK241->otu2326","7.712703167640001","7.694892425","3.0573707365233167","0.9439218","0.0","0.0","0.0","0.8764519839150964","0.862154885","696.0","0.35885344989295886","false",,"OTU-EUK241->otu2326","0.0"
"1534","correl_spearman|dist_kullbackleibler",,"copresence","otu1899->OTU-EUK1172","2","0.88965517|0.48433676","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.021299866072440166|dist_kullbackleibler=0.0","correl_spearman=0.88965517|dist_kullbackleibler=0.48433676","otu1899->OTU-EUK1172","-0.023131033989999963","-0.03448276","0.33907299513042916","0.88965517","0.0","0.0","0.0","0.8135709271539652|0.4244522420373248","0.86206897|0.42150711","286.0|286.0","0.17028300989483025|0.15283186231165297","false",,"otu1899->OTU-EUK1172","0.0"
"1535","correl_spearman",,"mutualExclusion","OTU-EUK170->otu2911","1","-0.922831","correl_spearman=mutualExclusion","correl_spearman=4.5534531700752723E-10","correl_spearman=-0.922831","OTU-EUK170->otu2911","0.00524901033","0.0196347","0.3331037346295788","-0.922831","3.024359596093262E-8","3.024359596093262E-8","2.0820619899794395E-7","-0.9428417103697482","-0.9395297","190.0","0.023965328419291894","false",,"OTU-EUK170->otu2911","2.0820619899794395E-7"
"1536","dist_kullbackleibler",,"mutualExclusion","otu746->OTU-EUK110","1","20.81396794","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=4.466672909431146E-6","dist_kullbackleibler=20.81396794","otu746->OTU-EUK110","","","","20.81396794","5.131906007213027E-4","5.131906007213027E-4","0.0021704964886242292","-100.0","-100.0","-424.0","-100.0","false",,"otu746->OTU-EUK110","0.0021704964886242292"
"1538","dist_kullbackleibler",,"copresence","OTU-EUK493->otu1635","1","0.87163461","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.87163461","OTU-EUK493->otu1635","6.84958027847001","6.78094326","2.7633416518677087","0.87163461","0.0","0.0","0.0","0.7102855440710053","0.63802606","690.0","0.5186420661141768","false",,"OTU-EUK493->otu1635","0.0"
"1539","correl_spearman|dist_kullbackleibler",,"copresence","otu1344->OTU-EUK374","2","0.88965517|0.89130118","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.02331889097095652|dist_kullbackleibler=0.0","correl_spearman=0.88965517|dist_kullbackleibler=0.89130118","otu1344->OTU-EUK374","0.003586206959999998","-0.013793105","0.33837954721992647","0.88965517","0.0","0.0","0.0","0.8179970622848183|0.6741466793896708","0.86013986|0.74647448","278.0|278.0","0.16755851976755914|0.27103841160305375","false",,"otu1344->OTU-EUK374","0.0"
"1540","dist_bray",,"mutualExclusion","otu790->OTU-EUK306","1","0.99955965","dist_bray=mutualExclusion","dist_bray=0.0","dist_bray=0.99955965","otu790->OTU-EUK306","","","","0.99955965","0.0","0.0","0.0","-100.0","-100.0","-424.0","-100.0","false",,"otu790->OTU-EUK306","0.0"
"1542","dist_kullbackleibler|correl_pearson|dist_bray",,"copresence","OTU-EUK2313->otu103","3","0.5937324|0.94150936|0.14346258","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=1.3707568413678928E-10|correl_pearson=4.4473604482170304E-4|dist_bray=0.07203266786312068","dist_kullbackleibler=0.5937324|correl_pearson=0.94150936|dist_bray=0.14346258","OTU-EUK2313->otu103","4.708877281279996","4.612733615","1.7723447241223123","0.5937324","5.184741524999481E-14","5.184741524999481E-14","4.2685337760612165E-13","0.5915320787410073|0.927785348609113|0.15968248359712225","0.5008285100000001|0.94093992|0.13236283","668.0|668.0|668.0","0.42540227621876286|0.07946850088618716|0.09271874347358529","false",,"OTU-EUK2313->otu103","4.2685337760612165E-13"
"1544","correl_spearman",,"mutualExclusion","otu551->OTU-EUK232","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=1.5085052429419932E-8","correl_spearman=-0.90050042","otu551->OTU-EUK232","","","","-0.90050042","1.4063188785717884E-6","1.4063188785717884E-6","7.573455609512946E-6","-100.0","-100.0","-96.0","-100.0","false",,"otu551->OTU-EUK232","7.573455609512946E-6"
"1546","dist_bray|correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK277->otu1648","3","0.22513666|0.86206897|0.78637296","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","dist_bray=0.033024326065059784|correl_spearman=0.0022133251311708957|dist_kullbackleibler=0.0","dist_bray=0.22513666|correl_spearman=0.86206897|dist_kullbackleibler=0.78637296","OTU-EUK277->otu1648","0.7121837532900013","0.75323801","0.17527343091609182","0.22513666","0.0","0.0","0.0","0.20778714047904215|0.8875495307784435|0.6399981346107785","0.21550641|0.91143144|0.5770759","2.0|2.0|2.0","0.07530246607744825|0.09613176530454474|0.4446032157198523","false",,"OTU-EUK277->otu1648","0.0"
"1548","dist_kullbackleibler",,"copresence","OTU-EUK2159->otu785","1","0.7558225","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.7558225","OTU-EUK2159->otu785","6.834750409359997","6.89820155","2.4509804789903695","0.7558225","0.0","0.0","0.0","0.653566211306376","0.64559087","286.0","0.31658355540304467","false",,"OTU-EUK2159->otu785","0.0"
"1550","dist_kullbackleibler",,"mutualExclusion","otu118->OTU-EUK1012","1","21.77347687","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=3.923476099565448E-9","dist_kullbackleibler=21.77347687","otu118->OTU-EUK1012","","","","21.77347687","3.2572564467869825E-7","3.2572564467869825E-7","2.0160773681966803E-6","-100.0","-100.0","-480.0","-100.0","false",,"otu118->OTU-EUK1012","2.0160773681966803E-6"
"1552","dist_kullbackleibler",,"mutualExclusion","OTU-EUK513->otu282","1","20.80423592","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=3.2621678596189696E-6","dist_kullbackleibler=20.80423592","OTU-EUK513->otu282","","","","20.80423592","3.762750704650042E-4","3.762750704650042E-4","0.0016292602114514952","-100.0","-100.0","-38.0","-100.0","false",,"OTU-EUK513->otu282","0.0016292602114514952"
"1555","correl_spearman",,"mutualExclusion","OTU-EUK874->otu1737","1","-0.91788699","correl_spearman=mutualExclusion","correl_spearman=2.9181212692241942E-5","correl_spearman=-0.91788699","OTU-EUK874->otu1737","0.018212144120000016","0.01266051","0.33240071810676713","-0.91788699","0.0031069281522508874","0.0031069281522508874","0.011780844287083807","-0.9221326962919899","-0.9340809","548.0","0.05473507240512008","false",,"OTU-EUK874->otu1737","0.011780844287083807"
"1556","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK452->otu397","2","0.88715967|0.81318747","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.006035799563901767|dist_kullbackleibler=0.0","correl_spearman=0.88715967|dist_kullbackleibler=0.81318747","OTU-EUK452->otu397","0.0028682606199999954","-0.003335185","0.3271762832710871","0.88715967","0.0","0.0","0.0","0.8742030898256746|0.6485042471473845","0.89873418|0.5737108","262.0|262.0","0.12050563337468018|0.3622539851213476","false",,"OTU-EUK452->otu397","0.0"
"1557","dist_bray|correl_pearson",,"copresence","otu2213->OTU-EUK277","2","0.16986336|0.94003973","dist_bray=copresence|correl_pearson=copresence","dist_bray=0.030237684703033674|correl_pearson=0.0010791292962640808","dist_bray=0.16986336|correl_pearson=0.94003973","otu2213->OTU-EUK277","0.7202020444800004","0.76675119","0.17885476258036814","0.16986336","0.0034473717158070016","0.0034473717158070016","0.013014261314070403","0.16089440262745108|0.9345362214705875","0.14413984|0.95021957","20.0|20.0","0.0887623267604927|0.09104807793456907","false",,"otu2213->OTU-EUK277","0.013014261314070403"
"1560","dist_kullbackleibler",,"copresence","OTU-EUK141->otu4499","1","0.90272282","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.90272282","OTU-EUK141->otu4499","7.369803560069995","7.3060663649999995","2.9354534721036902","0.90272282","0.0","0.0","0.0","0.6731097095305162","0.64035932","278.0","0.337109585198362","false",,"OTU-EUK141->otu4499","0.0"
"1563","dist_kullbackleibler",,"copresence","otu1336->OTU-EUK485","1","0.64875829","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.64875829","otu1336->OTU-EUK485","8.531975565719994","8.53430261","3.210360976775139","0.64875829","0.0","0.0","0.0","0.5605440875040001","0.56161682","250.0","0.31188645393740555","false",,"otu1336->OTU-EUK485","0.0"
"1566","correl_spearman",,"copresence","otu2428->OTU-EUK334","1","0.97241379","correl_spearman=copresence","correl_spearman=1.0367307748071486E-4","correl_spearman=0.97241379","otu2428->OTU-EUK334","0.004137931249999999","-0.00689655","0.3417133853912908","0.97241379","0.009858576890817039","0.009858576890817039","0.03522594953258645","0.9404464889533035","0.95833333","242.0","0.06369641879776446","false",,"otu2428->OTU-EUK334","0.03522594953258645"
"1568","dist_kullbackleibler",,"mutualExclusion","otu770->OTU-EUK110","1","21.67998687","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=8.452245570111927E-10","dist_kullbackleibler=21.67998687","otu770->OTU-EUK110","","","","21.67998687","6.011310504927536E-8","6.011310504927536E-8","4.0638893289780084E-7","-100.0","-100.0","-424.0","-100.0","false",,"otu770->OTU-EUK110","4.0638893289780084E-7"
"1571","dist_kullbackleibler",,"copresence","OTU-EUK478->otu2267","1","0.76340028","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.76340028","OTU-EUK478->otu2267","9.175637280860007","9.12206662","3.6722405352083856","0.76340028","0.0","0.0","0.0","0.6334806446859903","0.55543361","242.0","0.42181046572657954","false",,"OTU-EUK478->otu2267","0.0"
