"SUID","cooc_method","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"8331","dist_kullbackleibler|dist_bray|correl_spearman",,"mutualExclusion","otu592->OTU-EUK159","3","20.72682594|0.99551431|-0.86047818","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=1.0772417402549195E-9|dist_bray=0.07584784157847546|correl_spearman=4.5524293656440395E-4","dist_kullbackleibler=20.72682594|dist_bray=0.99551431|correl_spearman=-0.86047818","otu592->OTU-EUK159","","","","20.72682594","2.8965718712470334E-13","2.8965718712470334E-13","1.8282374928086986E-12","-100.0|-100.0|-100.0","-100.0|-100.0|-100.0","-30.0|-30.0|-30.0","-100.0|-100.0|-100.0","false",,"otu592->OTU-EUK159","1.8282374928086986E-12"
"8332","correl_spearman|correl_pearson",,"mutualExclusion","otu263->OTU-EUK413","2","-0.88819876|-0.72038158","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion","correl_spearman=0.005771557187793874|correl_pearson=0.012942283517123121","correl_spearman=-0.88819876|correl_pearson=-0.72038158","otu263->OTU-EUK413","0.004981366389999996","0.00621118","0.32598062736234357","-0.88819876","0.00668893410596727","0.00668893410596727","0.02421038981717357","-0.8542667931103696|-0.7364045830100332","-0.8903215|-0.7507256","794.0|794.0","0.11572710322875893|0.10537018993800554","false",,"otu263->OTU-EUK413","0.02421038981717357"
"8333","dist_kullbackleibler|correl_spearman",,"copresence","OTU-EUK772->otu470","2","0.74046983|0.86206897","dist_kullbackleibler=copresence|correl_spearman=copresence","dist_kullbackleibler=0.0|correl_spearman=0.0032943375051019963","dist_kullbackleibler=0.74046983|correl_spearman=0.86206897","OTU-EUK772->otu470","10.629123262150015","11.31071062","4.403505315986192","0.74046983","0.0","0.0","0.0","0.6694812856778004|0.8759554645776028","0.54890551|0.88811189","18.0|18.0","0.5531421577115159|0.1020122756686128","false",,"OTU-EUK772->otu470","0.0"
"8334","correl_pearson|dist_bray|dist_kullbackleibler",,"copresence","otu581->OTU-EUK385","3","0.96891242|0.15129612|0.7352039","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.03793155032995155|dist_bray=0.08267971986031619|dist_kullbackleibler=0.0","correl_pearson=0.96891242|dist_bray=0.15129612|dist_kullbackleibler=0.7352039","otu581->OTU-EUK385","0.0029764984300000045","-0.144633465","0.3388112110014142","0.96891242","0.0","0.0","0.0","0.8938895802804858|0.2059766525731708|0.9567300287804881","0.973211485|0.15036696|0.606229245","640.0|640.0|640.0","0.25186675644488044|0.16153747504186516|1.0825989642677538","false",,"otu581->OTU-EUK385","0.0"
"8335","dist_kullbackleibler|correl_spearman",,"copresence","otu820->OTU-EUK215","2","0.49178718|0.92645011","dist_kullbackleibler=copresence|correl_spearman=copresence","dist_kullbackleibler=0.0|correl_spearman=7.96404128025674E-4","dist_kullbackleibler=0.49178718|correl_spearman=0.92645011","otu820->OTU-EUK215","6.099267597609988","5.92053117","2.525002751550973","0.49178718","0.0","0.0","0.0","0.4578178881780108|0.8926593874659687","0.40302972|0.91200932","910.0|910.0","0.2378505780050056|0.08628705368538996","false",,"otu820->OTU-EUK215","0.0"
"8336","correl_spearman|dist_kullbackleibler|dist_bray",,"copresence","OTU-EUK144->otu2771","3","0.94029056|0.31786795|0.16040874","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_spearman=6.152300890960305E-12|dist_kullbackleibler=0.0|dist_bray=0.00649738731905547","correl_spearman=0.94029056|dist_kullbackleibler=0.31786795|dist_bray=0.16040874","OTU-EUK144->otu2771","0.006737668389999983","0.01945429","0.3323068102048721","0.94029056","0.0","0.0","0.0","0.9678360733794155|0.26671460563748073|0.14092564646697398","0.97146796|0.2309118|0.14045093","302.0|302.0|302.0","0.02011469265898392|0.15202050433404468|0.04717316879382515","false",,"OTU-EUK144->otu2771","0.0"
"8337","correl_spearman",,"mutualExclusion","otu451->OTU-EUK2651","1","-0.86047818","correl_spearman=mutualExclusion","correl_spearman=1.3774549047551599E-4","correl_spearman=-0.86047818","otu451->OTU-EUK2651","","","","-0.86047818","0.011690083023940034","0.011690083023940034","0.04022358909246893","-100.0","-100.0","-86.0","-100.0","false",,"otu451->OTU-EUK2651","0.04022358909246893"
"8338","correl_spearman|dist_kullbackleibler|dist_bray|correl_pearson",,"copresence","OTU-EUK385->otu176","4","0.91294588|0.24222482|0.0825622|0.99649","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","correl_spearman=0.0022185824875641247|dist_kullbackleibler=0.0|dist_bray=0.002836943458634833|correl_pearson=1.860231302330817E-9","correl_spearman=0.91294588|dist_kullbackleibler=0.24222482|dist_bray=0.0825622|correl_pearson=0.99649","OTU-EUK385->otu176","0.014450807699999988","0.02188569","0.3368067099492504","0.91294588","0.0","0.0","0.0","0.9124171722846903|0.2321620669617224|0.08736787752392343|0.9886427714114835","0.94244297|0.172450485|0.07312507|0.996845805","672.0|672.0|672.0|672.0","0.09960209523055633|0.22637480137962168|0.05322416397233708|0.026769124395753765","false",,"OTU-EUK385->otu176","0.0"
"8339","dist_kullbackleibler",,"copresence","otu3086->OTU-EUK653","1","0.50802515","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.50802515","otu3086->OTU-EUK653","9.39875440747001","9.41123241","3.747616293814899","0.50802515","0.0","0.0","0.0","0.4389507647940692","0.38898732","214.0","0.24837066102192365","false",,"otu3086->OTU-EUK653","0.0"
"8340","correl_pearson|dist_bray",,"copresence","otu1082->OTU-EUK197","2","0.9782149|0.13248093","correl_pearson=copresence|dist_bray=copresence","correl_pearson=1.4211849480394445E-4|dist_bray=0.01738437877867094","correl_pearson=0.9782149|dist_bray=0.13248093","otu1082->OTU-EUK197","0.015508759009999982","-0.107069685","0.34138539334541806","0.9782149","2.3692481000270327E-4","2.3692481000270327E-4","0.0010472144880162714","0.965113118435055|0.13636525023474166","0.97837592|0.1207929","278.0|278.0","0.06846201857068253|0.08761644576538755","false",,"otu1082->OTU-EUK197","0.0010472144880162714"
"8341","dist_kullbackleibler",,"copresence","OTU-EUK320->otu39","1","0.74263224","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.74263224","OTU-EUK320->otu39","10.649689461769997","10.77199838","4.671535829509631","0.74263224","0.0","0.0","0.0","0.9675984371289278","0.59228651","846.0","1.32081953307894","false",,"OTU-EUK320->otu39","0.0"
"8342","correl_spearman",,"mutualExclusion","OTU-EUK452->otu484","1","-0.90322581","correl_spearman=mutualExclusion","correl_spearman=5.1016619075583414E-5","correl_spearman=-0.90322581","OTU-EUK452->otu484","-0.0061064516600000006","-0.02580645","0.33063958386420894","-0.90322581","0.004688524795596671","0.004688524795596671","0.017679225335578107","-0.9058517436946565","-0.91268315","310.0","0.053616622696958036","false",,"OTU-EUK452->otu484","0.017679225335578107"
"8343","dist_kullbackleibler",,"copresence","OTU-EUK656->otu264","1","0.65457449","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.65457449","OTU-EUK656->otu264","10.24410501478998","10.386553775","4.388198079075804","0.65457449","0.0","0.0","0.0","0.5974113213006758","0.4546114","184.0","0.6863173042218366","false",,"OTU-EUK656->otu264","0.0"
